FileName, background_texture_name, object_file_name, object_texture_name, X-coord, Y-coord, rotation about X (rx), ry, rz 
(135)tr_fruit8604_TL10_01_B00_FACE_36_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8604.jpg, -80, -150, 0, 220, 150
(136)tr_fruit8604_TL10_01_B00_FACE_37_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8604.jpg, -280, 240, 320, 350, 60
(137)tr_fruit8604_TL10_01_B00_FACE_38_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8604.jpg, -40, -270, 340, 230, 110
(138)tr_fruit8604_TL10_01_B00_FACE_39_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8604.jpg, 40, 210, 260, 60, -150
(139)tr_fruit8604_TL10_01_B00_FACE_40_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8604.jpg, -40, -60, 300, 50, 70
(140)tr_fruit8602_TL10_01_B00_FACE_31_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8602.jpg, -40, 30, 330, 80, -20
(141)tr_fruit8602_TL10_01_B00_FACE_32_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8602.jpg, 80, 90, 70, 280, -100
(142)tr_fruit8602_TL10_01_B00_FACE_33_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8602.jpg, 40, 210, 360, 140, 160
(143)tr_fruit8602_TL10_01_B00_FACE_34_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8602.jpg, 280, 150, 210, 130, -170
(144)tr_fruit8602_TL10_01_B00_FACE_35_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8602.jpg, -360, -120, 290, 120, 20
(145)tr_fruit8602_TL10_01_B00_FACE_36_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8602.jpg, 160, 210, 360, 100, 120
(146)tr_fruit8602_TL10_01_B00_FACE_37_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8602.jpg, -360, 270, 0, 270, 50
(147)tr_fruit8602_TL10_01_B00_FACE_38_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8602.jpg, 280, 120, 80, 290, 60
(148)tr_fruit8602_TL10_01_B00_FACE_39_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8602.jpg, 120, 210, 140, 40, -50
(149)tr_fruit8602_TL10_01_B00_FACE_40_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8602.jpg, -240, -240, 260, 170, -80
(150)woods8602_TL10_01_B00_FACE_31_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8602.jpg, 0, -120, 160, 230, 90
(151)woods8602_TL10_01_B00_FACE_32_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8602.jpg, -160, 30, 340, 250, 30
(152)woods8602_TL10_01_B00_FACE_33_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8602.jpg, 40, 120, 30, 230, -30
(153)woods8602_TL10_01_B00_FACE_34_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8602.jpg, 40, 150, 170, 310, -90
(154)woods8602_TL10_01_B00_FACE_35_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8602.jpg, 0, -210, 120, 140, 130
(155)woods8602_TL10_01_B00_FACE_36_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8602.jpg, 320, -120, 120, 40, -10
(156)woods8602_TL10_01_B00_FACE_37_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8602.jpg, 360, 90, 300, 70, -180
(157)woods8602_TL10_01_B00_FACE_38_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8602.jpg, 400, 180, 0, 240, 40
(158)woods8602_TL10_01_B00_FACE_39_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8602.jpg, -240, -270, 150, 240, -80
(159)woods8602_TL10_01_B00_FACE_40_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8602.jpg, -280, 60, 350, 340, 10
(160)woods8603_TL10_01_B00_FACE_31_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8603.jpg, -80, -120, 290, 180, -110
(161)woods8603_TL10_01_B00_FACE_32_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8603.jpg, -400, 300, 310, 340, 100
(162)woods8603_TL10_01_B00_FACE_33_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8603.jpg, 320, 270, 70, 170, 130
(163)woods8603_TL10_01_B00_FACE_34_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8603.jpg, 400, -60, 90, 220, 70
(164)woods8603_TL10_01_B00_FACE_35_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8603.jpg, -120, -270, 20, 140, -20
(165)woods8603_TL10_01_B00_FACE_36_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8603.jpg, 120, 120, 250, 340, 0
(166)woods8603_TL10_01_B00_FACE_37_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8603.jpg, -360, -60, 130, 220, -60
(167)woods8603_TL10_01_B00_FACE_38_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8603.jpg, 120, 150, 310, 260, -160
(168)woods8603_TL10_01_B00_FACE_39_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8603.jpg, -120, -60, 150, 120, 20
(169)woods8603_TL10_01_B00_FACE_40_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8603.jpg, -40, -30, 220, 10, -50
(170)woods8603_TL10_01_B00_FACE_31_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8603.jpg, 40, -300, 30, 150, 150
(171)woods8603_TL10_01_B00_FACE_32_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8603.jpg, 400, -240, 190, 120, -180
(172)woods8603_TL10_01_B00_FACE_33_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8603.jpg, 400, -120, 70, 280, 110
(173)woods8603_TL10_01_B00_FACE_34_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8603.jpg, 40, -90, 340, 30, -110
(174)woods8603_TL10_01_B00_FACE_35_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8603.jpg, -80, 270, 60, 330, 40
(175)woods8603_TL10_01_B00_FACE_36_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8603.jpg, -400, -180, 160, 30, 90
(176)woods8603_TL10_01_B00_FACE_37_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8603.jpg, 360, 30, 290, 200, -80
(177)woods8603_TL10_01_B00_FACE_38_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8603.jpg, 240, 90, 10, 170, -110
(178)woods8603_TL10_01_B00_FACE_39_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8603.jpg, -400, -60, 320, 210, -120
(179)woods8603_TL10_01_B00_FACE_40_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8603.jpg, 360, 150, 150, 260, -40
(180)tr_fruit8602_TL10_01_B00_FACE_31_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8602.jpg, -80, 120, 180, 300, -90
(181)tr_fruit8602_TL10_01_B00_FACE_32_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8602.jpg, -200, 0, 170, 40, -90
(182)tr_fruit8602_TL10_01_B00_FACE_33_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8602.jpg, -280, -60, 220, 190, 110
(183)tr_fruit8602_TL10_01_B00_FACE_34_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8602.jpg, 80, 30, 270, 340, 10
(184)tr_fruit8602_TL10_01_B00_FACE_35_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8602.jpg, -40, 60, 320, 280, 10
(185)tr_fruit8602_TL10_01_B00_FACE_36_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8602.jpg, -40, -120, 280, 110, 120
(186)tr_fruit8602_TL10_01_B00_FACE_37_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8602.jpg, -200, 270, 160, 170, -120
(187)tr_fruit8602_TL10_01_B00_FACE_38_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8602.jpg, 280, 60, 220, 290, -70
(188)tr_fruit8602_TL10_01_B00_FACE_39_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8602.jpg, 400, 300, 100, 160, -10
(189)tr_fruit8602_TL10_01_B00_FACE_40_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8602.jpg, 280, -180, 240, 280, -50
(190)woods8606_TL10_01_B00_FACE_31_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8606.jpg, 0, -210, 270, 140, 70
(191)woods8606_TL10_01_B00_FACE_32_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8606.jpg, -40, 30, 260, 170, 130
(192)woods8606_TL10_01_B00_FACE_33_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8606.jpg, 280, 300, 250, 180, 160
(193)woods8606_TL10_01_B00_FACE_34_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8606.jpg, -240, 210, 340, 60, -50
(194)woods8606_TL10_01_B00_FACE_35_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8606.jpg, 160, 180, 170, 260, -10
(195)woods8606_TL10_01_B00_FACE_36_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8606.jpg, 320, -270, 170, 60, 70
(196)woods8606_TL10_01_B00_FACE_37_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8606.jpg, 360, 150, 260, 50, -110
(197)woods8606_TL10_01_B00_FACE_38_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8606.jpg, 200, -60, 150, 190, -110
(198)woods8606_TL10_01_B00_FACE_39_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8606.jpg, 240, 180, 120, 50, 140
(199)woods8606_TL10_01_B00_FACE_40_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8606.jpg, -240, -90, 70, 80, 20
(200)woods8605_TL10_01_B00_FACE_31_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8605.jpg, -80, 60, 310, 200, 80
(201)woods8605_TL10_01_B00_FACE_32_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8605.jpg, 160, -30, 310, 220, -60
(202)woods8605_TL10_01_B00_FACE_33_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8605.jpg, -120, -120, 80, 270, 110
(203)woods8605_TL10_01_B00_FACE_34_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8605.jpg, 360, 120, 10, 120, 60
(204)woods8605_TL10_01_B00_FACE_35_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8605.jpg, 240, -210, 340, 190, -80
(205)woods8605_TL10_01_B00_FACE_36_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8605.jpg, 240, 210, 60, 70, -180
(206)woods8605_TL10_01_B00_FACE_37_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8605.jpg, 280, 150, 280, 160, -160
(207)woods8605_TL10_01_B00_FACE_38_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8605.jpg, 360, 270, 160, 80, -120
(208)woods8605_TL10_01_B00_FACE_39_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8605.jpg, -360, -210, 140, 200, 120
(209)woods8605_TL10_01_B00_FACE_40_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8605.jpg, 400, 240, 90, 110, 10
(210)woods8606_TL10_01_B00_FACE_31_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8606.jpg, 0, 150, 50, 160, 170
(211)woods8606_TL10_01_B00_FACE_32_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8606.jpg, 200, 0, 300, 170, 30
(212)woods8606_TL10_01_B00_FACE_33_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8606.jpg, 320, -150, 0, 310, -170
(213)woods8606_TL10_01_B00_FACE_34_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8606.jpg, 200, 210, 60, 280, 70
(214)woods8606_TL10_01_B00_FACE_35_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8606.jpg, 240, 120, 350, 90, -130
(215)woods8606_TL10_01_B00_FACE_36_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8606.jpg, 280, -60, 310, 210, -150
(216)woods8606_TL10_01_B00_FACE_37_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8606.jpg, -160, 0, 40, 340, -80
(217)woods8606_TL10_01_B00_FACE_38_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8606.jpg, 0, 240, 250, 290, 90
(218)woods8606_TL10_01_B00_FACE_39_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8606.jpg, -360, -300, 140, 280, 60
(219)woods8606_TL10_01_B00_FACE_40_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8606.jpg, 40, 180, 140, 140, 70
(220)tr_fruit8602_TL10_01_B00_FACE_31_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8602.jpg, 160, 210, 40, 230, 60
(221)tr_fruit8602_TL10_01_B00_FACE_32_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8602.jpg, 200, -150, 280, 140, -30
(222)tr_fruit8602_TL10_01_B00_FACE_33_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8602.jpg, 200, 150, 200, 190, 140
(223)tr_fruit8602_TL10_01_B00_FACE_34_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8602.jpg, -360, 180, 100, 240, -60
(224)tr_fruit8602_TL10_01_B00_FACE_35_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8602.jpg, -240, -300, 180, 240, 30
(225)tr_fruit8602_TL10_01_B00_FACE_36_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8602.jpg, -240, 180, 80, 180, -50
(226)tr_fruit8602_TL10_01_B00_FACE_37_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8602.jpg, 320, -300, 220, 280, 40
(227)tr_fruit8602_TL10_01_B00_FACE_38_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8602.jpg, 40, 270, 20, 300, 40
(228)tr_fruit8602_TL10_01_B00_FACE_39_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8602.jpg, -240, 30, 210, 270, 30
(229)tr_fruit8602_TL10_01_B00_FACE_40_woods8604.jpg, woods8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8602.jpg, -40, -240, 0, 170, -30
(230)woods8603_TL10_01_B00_FACE_31_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8603.jpg, -400, -180, 130, 10, -130
(231)woods8603_TL10_01_B00_FACE_32_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8603.jpg, -280, -30, 170, 350, 20
(232)woods8603_TL10_01_B00_FACE_33_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8603.jpg, 80, 30, 270, 90, 170
(233)woods8603_TL10_01_B00_FACE_34_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8603.jpg, 360, 270, 290, 300, -180
(234)woods8603_TL10_01_B00_FACE_35_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8603.jpg, 280, -300, 240, 280, -90
(235)woods8603_TL10_01_B00_FACE_36_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8603.jpg, 120, -270, 150, 280, -20
(236)woods8603_TL10_01_B00_FACE_37_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8603.jpg, 240, 270, 190, 350, -40
(237)woods8603_TL10_01_B00_FACE_38_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8603.jpg, -80, -150, 290, 90, 80
(238)woods8603_TL10_01_B00_FACE_39_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8603.jpg, 360, -210, 70, 150, 70
(239)woods8603_TL10_01_B00_FACE_40_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8603.jpg, 360, -30, 280, 190, -20
(240)tr_fruit8605_TL10_01_B00_FACE_31_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8605.jpg, -360, 180, 250, 150, 110
(241)tr_fruit8605_TL10_01_B00_FACE_32_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8605.jpg, 200, -60, 130, 200, -70
(242)tr_fruit8605_TL10_01_B00_FACE_33_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8605.jpg, -280, -150, 100, 10, -10
(243)tr_fruit8605_TL10_01_B00_FACE_34_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8605.jpg, 200, 210, 330, 30, -110
(244)tr_fruit8605_TL10_01_B00_FACE_35_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, -30, 200, 190, -140
(245)tr_fruit8605_TL10_01_B00_FACE_36_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8605.jpg, 280, 30, 90, 90, -70
(246)tr_fruit8605_TL10_01_B00_FACE_37_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8605.jpg, 280, -120, 0, 160, 100
(247)tr_fruit8605_TL10_01_B00_FACE_38_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8605.jpg, -160, 150, 60, 140, -20
(248)tr_fruit8605_TL10_01_B00_FACE_39_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8605.jpg, 320, -90, 10, 360, 160
(249)tr_fruit8605_TL10_01_B00_FACE_40_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8605.jpg, 0, 180, 110, 200, 140
(250)tr_fruit8602_TL10_01_B00_FACE_31_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8602.jpg, 120, 90, 120, 260, -120
(251)tr_fruit8602_TL10_01_B00_FACE_32_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8602.jpg, -120, -300, 200, 160, 120
(252)tr_fruit8602_TL10_01_B00_FACE_33_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8602.jpg, 240, 120, 220, 330, 90
(253)tr_fruit8602_TL10_01_B00_FACE_34_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8602.jpg, -280, 270, 60, 150, -180
(254)tr_fruit8602_TL10_01_B00_FACE_35_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8602.jpg, 160, -60, 130, 10, -30
(255)tr_fruit8602_TL10_01_B00_FACE_36_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8602.jpg, 80, 90, 360, 360, -130
(256)tr_fruit8602_TL10_01_B00_FACE_37_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8602.jpg, -280, -300, 180, 130, -50
(257)tr_fruit8602_TL10_01_B00_FACE_38_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8602.jpg, 160, 0, 280, 150, 90
(258)tr_fruit8602_TL10_01_B00_FACE_39_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8602.jpg, -360, 180, 190, 250, -10
(259)tr_fruit8602_TL10_01_B00_FACE_40_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8602.jpg, -40, -180, 130, 260, 90
(260)woods8601_TL10_01_B00_FACE_31_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8601.jpg, 240, 90, 350, 200, 170
(261)woods8601_TL10_01_B00_FACE_32_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8601.jpg, -120, -180, 110, 350, 100
(262)woods8601_TL10_01_B00_FACE_33_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8601.jpg, 320, 120, 220, 110, 170
(263)woods8601_TL10_01_B00_FACE_34_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8601.jpg, -400, 150, 300, 150, -140
(264)woods8601_TL10_01_B00_FACE_35_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8601.jpg, 360, -150, 280, 310, -140
(265)woods8601_TL10_01_B00_FACE_36_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8601.jpg, -400, 180, 80, 290, 140
(266)woods8601_TL10_01_B00_FACE_37_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8601.jpg, -280, 30, 360, 220, -70
(267)woods8601_TL10_01_B00_FACE_38_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8601.jpg, 160, 180, 330, 180, 0
(268)woods8601_TL10_01_B00_FACE_39_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8601.jpg, 120, 120, 290, 360, 130
(269)woods8601_TL10_01_B00_FACE_40_tr_fruit8603.jpg, tr_fruit8603.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8601.jpg, 280, -180, 230, 50, 0
(270)woods8603_TL10_01_B00_FACE_31_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8603.jpg, -240, 180, 70, 280, 60
(271)woods8603_TL10_01_B00_FACE_32_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8603.jpg, 360, -150, 50, 80, -100
(272)woods8603_TL10_01_B00_FACE_33_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8603.jpg, -160, -90, 20, 80, -160
(273)woods8603_TL10_01_B00_FACE_34_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8603.jpg, -80, 0, 60, 200, -40
(274)woods8603_TL10_01_B00_FACE_35_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8603.jpg, 200, -30, 300, 180, -120
(275)woods8603_TL10_01_B00_FACE_36_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8603.jpg, -160, -30, 260, 10, 50
